sid,account_sid,date_created,date_updated,date_sent,from,to,body,status,direction,num_segments,price,price_unit,uri,subresource_uris
SM0c74288c74100613,AC887a67f53ab0f8021a31dd0179d89352,2025-02-08T01:48:30.057Z,2025-02-08T01:49:00.057Z,2025-02-08T01:48:42.057Z,+14041000310,+16000000252,Test message 55 for outbound.,failed,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1b01b9722416e326.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMeeccbba99a31c0cc/Media.json""}"
SM6a9cd25b917874da,AC887a67f53ab0f8021a31dd0179d89352,2026-02-26T13:33:46.887Z,2026-02-26T13:34:16.887Z,2026-02-26T13:33:58.887Z,+14151000214,+16000000319,Test message 56 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4a289094d1fb78a2.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM71cb15ea0fc80b21/Media.json""}"
SM3d0234687c25fd05,AC887a67f53ab0f8021a31dd0179d89352,2025-01-13T23:14:55.286Z,2025-01-13T23:15:25.286Z,2025-01-13T23:15:07.286Z,+16000000357,+14151000304,Test message 57 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9a6cc1deb12ad7ca.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMeaddb654c83e037b/Media.json""}"
SM1ffc6daea211bcc1,AC887a67f53ab0f8021a31dd0179d89352,2024-08-26T19:26:54.673Z,2024-08-26T19:27:24.673Z,2024-08-26T19:27:06.673Z,+15031000230,+16000000313,Test message 58 for outbound.,failed,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMf53911288ee86fbe.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa1b8f8b2ab5725b3/Media.json""}"
SM41878dd112c0481c,AC887a67f53ab0f8021a31dd0179d89352,2026-02-05T16:53:40.728Z,2026-02-05T16:54:10.728Z,2026-02-05T16:53:52.728Z,+16000000369,+16171000022,Test message 59 for inbound.,sent,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4605587de7c3462b.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM77149266044c8db9/Media.json""}"
SMd0fc8c5bc90a0fb4,AC887a67f53ab0f8021a31dd0179d89352,2026-02-08T04:51:47.138Z,2026-02-08T04:52:17.138Z,2026-02-08T04:51:59.138Z,+16000000321,+17021000038,Test message 60 for inbound.,failed,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMec7458d94adc71b0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc38285c2278d373b/Media.json""}"
SMf081e59b84428e19,AC887a67f53ab0f8021a31dd0179d89352,2025-09-25T01:29:17.103Z,2025-09-25T01:29:47.103Z,2025-09-25T01:29:29.103Z,+16171000127,+16000000368,Test message 61 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc86c5e194afe159c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1ef7c1abdf7e5d11/Media.json""}"
SMc9754d0a58753795,AC887a67f53ab0f8021a31dd0179d89352,2023-12-14T12:16:06.799Z,2023-12-14T12:16:36.799Z,2023-12-14T12:16:18.799Z,+16000000260,+14151000379,Test message 62 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMd59674b67a5433f5.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe36289e1d8be4bc2/Media.json""}"
SM0d0a339246f87d42,AC887a67f53ab0f8021a31dd0179d89352,2025-08-22T17:20:38.752Z,2025-08-22T17:21:08.752Z,2025-08-22T17:20:50.752Z,+16000000307,+16461000207,Test message 63 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM579be8d9c3c2ac6f.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM205d86ecf64c29d4/Media.json""}"
SMeb283058ac087260,AC887a67f53ab0f8021a31dd0179d89352,2024-12-05T05:45:00.739Z,2024-12-05T05:45:30.739Z,2024-12-05T05:45:12.739Z,+16000000069,+15121000221,Test message 64 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM44b4707dd0097c94.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2949d5b9599c9a4b/Media.json""}"
SM14ffca95885dd07c,AC887a67f53ab0f8021a31dd0179d89352,2024-06-09T19:17:07.956Z,2024-06-09T19:17:37.956Z,2024-06-09T19:17:19.956Z,+16000000123,+15031000350,Test message 65 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1ed264ade6edba20.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM52e5c00f6c0bf1c4/Media.json""}"
SM2ac7da464d900f7f,AC887a67f53ab0f8021a31dd0179d89352,2024-11-15T09:22:47.453Z,2024-11-15T09:23:17.453Z,2024-11-15T09:22:59.453Z,+15121000296,+16000000377,Test message 66 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM71de8358b82eba53.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM68cf3ce3620fff65/Media.json""}"
SM5ae80fe43de88e1e,AC887a67f53ab0f8021a31dd0179d89352,2023-12-29T21:36:36.098Z,2023-12-29T21:37:06.098Z,2023-12-29T21:36:48.098Z,+16000000164,+12121000421,Test message 67 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMef362f0d31fa78ff.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe798eef8b89a4559/Media.json""}"
SM8a2412a8d86f0737,AC887a67f53ab0f8021a31dd0179d89352,2024-02-05T20:52:42.055Z,2024-02-05T20:53:12.055Z,2024-02-05T20:52:54.055Z,+16000000253,+16171000217,Test message 68 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0210cee21a9634c0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM35ff8086d8970573/Media.json""}"
SM5e83fec369107953,AC887a67f53ab0f8021a31dd0179d89352,2023-07-07T22:25:30.845Z,2023-07-07T22:26:00.845Z,2023-07-07T22:25:42.845Z,+16000000188,+16171000382,Test message 69 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM64fa9262bc8eee91.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdde7e1590ba61d95/Media.json""}"
SMff05a3a34630afff,AC887a67f53ab0f8021a31dd0179d89352,2025-04-14T11:17:38.079Z,2025-04-14T11:18:08.079Z,2025-04-14T11:17:50.079Z,+14151000304,+16000000030,Test message 70 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMffd02567bbc4d2e9.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8327d91ebf8f8e17/Media.json""}"
SM81b151577d7dbe41,AC887a67f53ab0f8021a31dd0179d89352,2023-07-07T11:56:52.675Z,2023-07-07T11:57:22.675Z,2023-07-07T11:57:04.675Z,+15121000161,+16000000114,Test message 71 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc6d6939f89ba0cd0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMfc754b9b66af9bf0/Media.json""}"
SM8b78df5a66de4122,AC887a67f53ab0f8021a31dd0179d89352,2024-12-17T14:51:19.539Z,2024-12-17T14:51:49.539Z,2024-12-17T14:51:31.539Z,+13121000213,+16000000420,Test message 72 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMcda595fc787b5f61.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM498007d39f774647/Media.json""}"
SM7d7485d4fc7899ad,AC887a67f53ab0f8021a31dd0179d89352,2023-12-08T10:18:01.550Z,2023-12-08T10:18:31.550Z,2023-12-08T10:18:13.550Z,+16461000222,+16000000031,Test message 73 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb79205e1c248aa64.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM386ae50509eaca4a/Media.json""}"
SM06b52860590b21ae,AC887a67f53ab0f8021a31dd0179d89352,2024-10-23T15:25:53.309Z,2024-10-23T15:26:23.309Z,2024-10-23T15:26:05.309Z,+16000000095,+13121000393,Test message 74 for inbound.,delivered,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM08d476bfbb209ebc.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdb3371edc6ccc748/Media.json""}"
SM30c786282e845eb9,AC887a67f53ab0f8021a31dd0179d89352,2024-03-15T18:37:55.913Z,2024-03-15T18:38:25.913Z,2024-03-15T18:38:07.913Z,+19171000405,+16000000282,Test message 75 for outbound.,sent,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM87edb2e24391438f.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe07162a981480cad/Media.json""}"
SM76418cd43e606202,AC887a67f53ab0f8021a31dd0179d89352,2025-08-31T06:10:14.991Z,2025-08-31T06:10:44.991Z,2025-08-31T06:10:26.991Z,+12061000388,+16000000120,Test message 76 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb9b79affdc83275e.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1960682013786812/Media.json""}"
SMf4943d280a28cae8,AC887a67f53ab0f8021a31dd0179d89352,2025-11-23T20:54:25.062Z,2025-11-23T20:54:55.062Z,2025-11-23T20:54:37.062Z,+16000000183,+16461000057,Test message 77 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9b10c864c6e14fbd.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4496115347db7cbc/Media.json""}"
SM79d3b7a0703b8475,AC887a67f53ab0f8021a31dd0179d89352,2025-02-10T03:01:52.639Z,2025-02-10T03:02:22.639Z,2025-02-10T03:02:04.639Z,+16000000302,+19171000270,Test message 78 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM99194fd0fef572bc.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4e9ab820756f7a57/Media.json""}"
SM0caa067e024d7a6e,AC887a67f53ab0f8021a31dd0179d89352,2025-10-15T10:17:26.103Z,2025-10-15T10:17:56.103Z,2025-10-15T10:17:38.103Z,+14151000319,+16000000484,Test message 79 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM04069dcc524829c7.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9aa1b7bb53d82908/Media.json""}"
SMd09631b83ea704b9,AC887a67f53ab0f8021a31dd0179d89352,2023-05-20T06:34:04.291Z,2023-05-20T06:34:34.291Z,2023-05-20T06:34:16.291Z,+16000000022,+17021000173,Test message 80 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMf7d676accd68503e.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa16962d6a6430f74/Media.json""}"
SMdb307825f5c061b1,AC887a67f53ab0f8021a31dd0179d89352,2024-06-05T07:30:09.561Z,2024-06-05T07:30:39.561Z,2024-06-05T07:30:21.561Z,+12131000422,+16000000106,Test message 81 for outbound.,sent,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM23d5f5b789b19266.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM441c29c53e2fba79/Media.json""}"
SM902dd4ee9b96e65c,AC887a67f53ab0f8021a31dd0179d89352,2025-08-10T17:48:03.189Z,2025-08-10T17:48:33.189Z,2025-08-10T17:48:15.189Z,+19171000060,+16000000493,Test message 82 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM16aa1fdb1c7690f1.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM6c56f292791a0dd6/Media.json""}"
SMe10302de238dab7b,AC887a67f53ab0f8021a31dd0179d89352,2023-07-24T15:45:26.561Z,2023-07-24T15:45:56.561Z,2023-07-24T15:45:38.561Z,+12131000317,+16000000116,Test message 83 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5863daaa6c046509.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM4fd2fc2ef649a45b/Media.json""}"
SM579b8c905567bb3a,AC887a67f53ab0f8021a31dd0179d89352,2025-11-12T05:04:57.677Z,2025-11-12T05:05:27.677Z,2025-11-12T05:05:09.677Z,+16171000112,+16000000259,Test message 84 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMeb8db1516f9c0442.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM55465dc78f5d8e38/Media.json""}"
SM2325bd56fd59a589,AC887a67f53ab0f8021a31dd0179d89352,2025-01-06T12:08:33.555Z,2025-01-06T12:09:03.555Z,2025-01-06T12:08:45.555Z,+15031000290,+16000000452,Test message 85 for outbound.,failed,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMb3c81500d9caeac0.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5c286bfef1b71e4e/Media.json""}"
SM749182adca04a7bd,AC887a67f53ab0f8021a31dd0179d89352,2024-02-07T16:04:56.543Z,2024-02-07T16:05:26.543Z,2024-02-07T16:05:08.543Z,+16000000261,+13051000366,Test message 86 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7c11654baec938cf.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMee837a593b4defdd/Media.json""}"
SM2a5666e947b8e09b,AC887a67f53ab0f8021a31dd0179d89352,2025-10-06T02:47:18.733Z,2025-10-06T02:47:48.733Z,2025-10-06T02:47:30.733Z,+19171000465,+16000000170,Test message 87 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMf045bae56bdcd149.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8de074ffcb38b263/Media.json""}"
SM0d114bd5f33afcbb,AC887a67f53ab0f8021a31dd0179d89352,2023-11-17T05:22:43.335Z,2023-11-17T05:23:13.335Z,2023-11-17T05:22:55.335Z,+16000000002,+14151000469,Test message 88 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM56d5eabbd1bac5a5.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM133265922f9d71b5/Media.json""}"
SM74048ba027d750b8,AC887a67f53ab0f8021a31dd0179d89352,2024-12-24T10:03:53.854Z,2024-12-24T10:04:23.854Z,2024-12-24T10:04:05.854Z,+16461000327,+16000000433,Test message 89 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM820368154c73ca59.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7daf94d9902e8221/Media.json""}"
SM9b128e15df6ad53f,AC887a67f53ab0f8021a31dd0179d89352,2023-12-02T17:56:50.423Z,2023-12-02T17:57:20.423Z,2023-12-02T17:57:02.423Z,+16000000124,+14151000094,Test message 90 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM3b5ba193cd0ef336.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM6500729a5eb31643/Media.json""}"
SM128dbc4d1d28c37b,AC887a67f53ab0f8021a31dd0179d89352,2026-04-03T10:33:35.683Z,2026-04-03T10:34:05.683Z,2026-04-03T10:33:47.683Z,+19171000375,+16000000134,Test message 91 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM2625943ec1356ba4.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7ab1535947de9522/Media.json""}"
SM248183c7ae2ef824,AC887a67f53ab0f8021a31dd0179d89352,2025-03-30T18:02:23.113Z,2025-03-30T18:02:53.113Z,2025-03-30T18:02:35.113Z,+16000000157,+14151000454,Test message 92 for inbound.,sent,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8048aa38959d49af.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM9497995b5fdb191d/Media.json""}"
SMfd3b24d902235012,AC887a67f53ab0f8021a31dd0179d89352,2026-01-13T22:27:58.890Z,2026-01-13T22:28:28.890Z,2026-01-13T22:28:10.890Z,+13141000339,+16000000482,Test message 93 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMf06ebaa19b5a8598.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM60c43af703d547bd/Media.json""}"
SM0ace36caa2ad4e09,AC887a67f53ab0f8021a31dd0179d89352,2026-03-25T14:09:09.843Z,2026-03-25T14:09:39.843Z,2026-03-25T14:09:21.843Z,+12131000497,+16000000434,Test message 94 for outbound.,delivered,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM53c2b926b12e3977.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM01ba721e84fa59d9/Media.json""}"
SMb7616dc1b85f1ac9,AC887a67f53ab0f8021a31dd0179d89352,2023-07-22T16:46:26.099Z,2023-07-22T16:46:56.099Z,2023-07-22T16:46:38.099Z,+16000000488,+12131000272,Test message 95 for inbound.,sent,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0856487fb06b012c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0c807e43a2281491/Media.json""}"
SMff2de6430bd6e45f,AC887a67f53ab0f8021a31dd0179d89352,2024-12-15T01:56:45.192Z,2024-12-15T01:57:15.192Z,2024-12-15T01:56:57.192Z,+12121000196,+16000000110,Test message 96 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM6cf9a7dabf52910e.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM5d118b3553694b81/Media.json""}"
SM9414c786aab66f4e,AC887a67f53ab0f8021a31dd0179d89352,2025-09-30T13:32:21.774Z,2025-09-30T13:32:51.774Z,2025-09-30T13:32:33.774Z,+18771000102,+16000000401,Test message 97 for outbound.,sent,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM54b0e7df24cecad9.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM170034cfa61463cc/Media.json""}"
SM9094cc9397797fb3,AC887a67f53ab0f8021a31dd0179d89352,2023-06-23T11:37:35.120Z,2023-06-23T11:38:05.120Z,2023-06-23T11:37:47.120Z,+16000000319,+14151000274,Test message 98 for inbound.,sent,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMcf6a2d4a76dd2f09.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM7bd68a9dacb582c9/Media.json""}"
SMb9c8bed93a42f736,AC887a67f53ab0f8021a31dd0179d89352,2025-12-05T06:56:43.917Z,2025-12-05T06:57:13.917Z,2025-12-05T06:56:55.917Z,+16000000038,+14151000454,Test message 99 for inbound.,failed,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM30c1f450be8e183d.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc78372f0cbb1c6f2/Media.json""}"
SM8519cf0e23f27969,AC887a67f53ab0f8021a31dd0179d89352,2026-02-21T17:03:59.199Z,2026-02-21T17:04:29.199Z,2026-02-21T17:04:11.199Z,+16000000134,+17021000458,Test message 100 for inbound.,delivered,inbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0acf24deb5a60c5c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM24a949e63ae81847/Media.json""}"
SM51ea22298a46bd46,AC887a67f53ab0f8021a31dd0179d89352,2024-12-10T11:47:48.896Z,2024-12-10T11:48:18.896Z,2024-12-10T11:48:00.896Z,+15121000251,+16000000001,Test message 101 for outbound.,delivered,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM221451346b30ca6f.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM22847240d369dc7e/Media.json""}"
SM7d1c67740cb2f82e,AC887a67f53ab0f8021a31dd0179d89352,2023-05-24T17:48:45.612Z,2023-05-24T17:49:15.612Z,2023-05-24T17:48:57.612Z,+16141000344,+16000000373,Test message 102 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc5e21b079bdaf933.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM308ec0aae062848e/Media.json""}"
SMab494a0cb6db6b79,AC887a67f53ab0f8021a31dd0179d89352,2024-10-08T12:48:29.982Z,2024-10-08T12:48:59.982Z,2024-10-08T12:48:41.982Z,+17021000443,+16000000076,Test message 103 for outbound.,failed,outbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM998e175dec75cfed.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM43f000c03b51f970/Media.json""}"
SMa2c20d166232bf5f,AC887a67f53ab0f8021a31dd0179d89352,2025-12-15T22:49:22.716Z,2025-12-15T22:49:52.716Z,2025-12-15T22:49:34.716Z,+14151000199,+16000000495,Test message 104 for outbound.,delivered,outbound,3,-0.0225,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM0311208917f4437a.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMe0f900384eeee1b3/Media.json""}"
SM8f5b0f719f25172b,AC887a67f53ab0f8021a31dd0179d89352,2025-11-17T23:37:26.956Z,2025-11-17T23:37:56.956Z,2025-11-17T23:37:38.956Z,+16000000448,+12061000388,Test message 105 for inbound.,failed,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMc9139a022fc6574c.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMcca4c716680af76c/Media.json""}"
SMae84f29432d5ac82,AC887a67f53ab0f8021a31dd0179d89352,2023-07-19T01:22:35.808Z,2023-07-19T01:23:05.808Z,2023-07-19T01:22:47.808Z,+16461000012,+16000000033,Test message 106 for outbound.,failed,outbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMa5566d6d835371d9.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM021d49ee91a7d1b1/Media.json""}"
SMe7c1ef0675c087d4,AC887a67f53ab0f8021a31dd0179d89352,2025-07-27T20:46:32.844Z,2025-07-27T20:47:02.844Z,2025-07-27T20:46:44.844Z,+16000000410,+15031000005,Test message 107 for inbound.,failed,inbound,2,-0.0150,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMdc240c5533fe7374.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SMefa2ec32f7d9c814/Media.json""}"
SM5ef347a0cbe2087c,AC887a67f53ab0f8021a31dd0179d89352,2024-09-20T02:42:29.912Z,2024-09-20T02:42:59.912Z,2024-09-20T02:42:41.912Z,+16000000243,+14151000424,Test message 108 for inbound.,delivered,inbound,1,-0.0075,USD,/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM1916dd6b10f0ff32.json,"{""media"":""/2010-04-01/Accounts/AC887a67f53ab0f8021a31dd0179d89352/Messages/SM8a592ac25ff7e31f/Media.json""}"
